,loss_train,loss_val
0,1221.2521323931187,868.0129847474461
1,264.7957078018916,527.0224069416856
2,337.2636855573435,0.13150534105246778
3,75.55032366577294,0.1326098978083737
4,278.07084827395283,668.7320266387628
5,68.46450330384876,0.58562207381111
6,392.5606596187414,0.20136160032378422
7,193.87181865020554,1.6948736218247862
8,286.2274335119255,0.30767659220008114
9,75.85586349320853,6.202107812333729
10,1436.6756239554577,1.2419162229782608
11,325.22976018236625,44.75402068960166
12,65.2659616792329,191.00329016210273
13,390.4551805957381,0.22492537370523719
14,59.98167480450992,15.618626729213961
15,344215.6523865091,1615.2873639330307
16,1379.3612213264162,829.5704683598184
17,2730.3659754364135,4629.744591515324
18,2943.7540555715,64.24952493171821
19,320.5344772843785,500.67821392593646
20,740.4325033716875,121.49893544711266
21,966.499752618042,54.586945281462825
22,339.94091484736487,54.77375671733116
23,572.1631444110282,5.603916181895573
24,369.39343213739573,28.402150745335558
25,1834.5853654972746,134.27562281853008
26,375.6056638929161,289.4092663610244
27,452.3596506427074,9.519104397690391
28,515.2809342034169,843.3840495530648
29,227.91388867735208,2747.663990493757
30,37.019433447101314,28.58515173409123
31,57.64249377941189,9.290231692501418
32,49.7334736695089,294.70338990671115
33,72.36348811967628,162.30164064273552
34,86.49445854538743,6.678059559504913
35,259.48253026214104,1.5441463968751108
36,53.628799846210576,63.42072891024049
37,52.19536001061457,1.6802017132242746
38,73.80855774131172,16.626111726065904
39,49.44245668485923,7.0724348690452965
40,107.19162682591993,182.66781459279227
41,75.58342916375469,21.86373187650752
42,126.84184154246486,6.144420348636138
43,34.49880339751187,19.82750001995247
44,79.35528145703344,30.585865872854
45,56.231979318975,13.523740211651354
46,47.601781330923785,3.3174154081831726
47,1837.9973123976472,9.93298857360909
48,10.2918045008002,16.94681897817865
49,116.5299955190679,7.664310552417352
50,20.81835057895423,3.961136140405523
51,53.72467130401491,13.04019333609712
52,61.481572697355446,5.7059692479803665
53,120.81516589211695,9.192810471776124
54,80.74809198254785,7.642051623410453
55,79.2050420691404,4.9425434837731
56,24.75776247951574,71.42816951174092
57,84.53070957678914,12.78304865104684
58,44.673157441195386,12.584476475485067
59,56.43135308670155,2.9917741140826744
60,3.474980829500978,0.9232334465866868
61,19.704925522800515,1.8594643428598983
62,6.447787163666508,8.553363945223822
63,28.60605155685519,7.211926998627714
64,7.172514144409659,3.2771162523665844
65,23.128300921531586,7.1661675921471515
66,22.063913255487208,22.58999276556736
67,12.007348390092492,8.745073859051328
68,9.106552206025523,2.9554061829375353
69,12.852505578401045,0.5161498484270527
70,52.87604904500006,3.3666949485060034
71,6.434827446184998,3.663134470217615
72,9.148630061502077,8.755705128837524
73,9.6767251432529,58.19344862239288
74,10.15604594622498,1.9885702743270475
75,14.282128728621606,4.5548378688712665
76,2662.549271810946,6.407880167412298
77,11.066533792595214,28.563202973693777
78,11.080648651037468,4.39907691427311
79,22.510928205814245,2.2945521768143444
80,54.836891077817185,8.09265184272134
81,22.567743714508552,8.089480510317644
82,32.29558215232759,3.2578641665022436
83,361.2844726396134,5.087434596361557
84,5.386471144988038,3.3191994498660966
85,117.34283364630254,3.7116296583472264
86,35.18506828413368,13.454630197618119
87,211.04567256627536,2.897453187351465
88,14.402929380509937,2.8057584529188246
89,6.036074856213085,2.294600618914497
90,4.684254351193893,1.7663947430371427
91,4.3474577071895375,3.1457989924557497
92,5.036504792201138,4.0303462508479795
93,9.227047785187196,1.418057802717748
94,4.413919207561705,1.3024595474087286
95,6.381940214951922,2.7114670990717666
96,3.649084769205638,1.3675987917394563
97,5.710931653633054,1.6228178798922346
98,7.665971360305555,0.6840520524231719
99,3.8208210754223373,1.3178281159243979
100,4.1122954391334,0.993135788223665
101,10.20186604214089,0.6225354504103557
102,5.124581722565467,1.3563822357489492
103,6.310663326278404,0.8114149016467992
104,2.7234491628324857,0.5873217898486827
105,2.943040869147471,11.85666170866292
106,4.450185282982673,0.3801022104702797
107,5.159425614601431,0.5577154181801908
108,12.651932285653295,1.384408704915734
109,5.468024081124794,173.34379839582152
110,3.4527007737772157,0.5106118018229352
111,4.25822717315109,0.8243274592595528
112,6.103464496452087,0.3200942984850534
113,2.9514783797849784,0.4684432824055805
114,6.506629315353282,0.8741745388277814
115,3.483328777576389,39.079405334403376
116,3.427640497033274,0.26747191615543087
117,4.0360971647852,3.1314240441381864
118,3.611176880789953,0.4061099389343608
119,4.390962378980602,0.22332585577905245
120,0.26386398612389855,0.7104754628626361
121,0.8867642579648312,0.2531272894591939
