,ch1,ch2,ch3,ch4,energies
823,0.09991455553807321,0.04770373645470926,0.0775020763312724,0.007823339305945698,349.20959847872723
824,0.1006721160113747,0.04515566347061032,0.0832631564972576,0.007905459397895344,341.24487078528887
825,0.0026026259703407274,0.0021195524140861016,0.0018837051603157362,0.0006046328829542948,484954.983277593
826,0.0021082618945968256,0.001633238219518804,0.0013267243947493314,0.00038547040590367136,812710.903010045
827,0.0019432467264923464,0.0014530612468699013,0.0013870108641822546,0.00038159215290589957,812710.9030100361
828,0.001951576450582455,0.0014915140148912603,0.0014070698159676079,0.0003898999022519079,775921.973244153
829,0.003306478753290178,0.0025417960782033906,0.0022403427885666176,0.0007322974235601616,377932.64214047795
830,0.06082687207499154,0.02765711606037056,0.05234477840153924,0.005136517360082652,2211.512399725488
831,0.0022417180854715714,0.0018355343150971808,0.001624322163366008,0.00047814573027125717,605355.1170568541
832,0.003975289229456608,0.0032468007618489704,0.0028926915421175524,0.0010299924936115813,260876.95652175831
833,0.047736551554326975,0.0,0.04594023926305914,0.0017963122912679713,46.91834510607799
834,0.07120141233028231,0.01069656861087772,0.067700455194162,0.0035096212670939265,74.42922330043758
835,0.013601993873849073,0.011949098776205903,0.010467364088396205,0.004052630730004697,40143.37792642098
836,0.09242156246782898,0.03696334261461797,0.07723788897387392,0.008372750751881524,155.73447729261352
837,0.08633238361401475,0.016547965295461056,0.07912979250711995,0.004221336068975981,95.93209477938242
838,0.0026431021250238997,0.002160545163126521,0.0019230565276629277,0.0005922467756252674,464888.29431438254
839,0.0020347587070773583,0.001618535605238593,0.0016060180077867672,0.0004537756337293721,685621.8729097
840,0.0032039211472328073,0.0024662971621498444,0.002342723228279145,0.0007169771153060576,347832.60869566485
841,0.0,0.0,0.0,0.0,20.446606665791165
842,0.002812875389685778,0.0020586304061762364,0.0018731399185140081,0.000590372182073811,454854.9498327776
843,0.03766759860527692,0.021184615247901873,0.027804192133660335,0.005773290455778335,7687.2595216637255
844,0.0038478298204323463,0.00314903782511562,0.0027570288709039266,0.000856082931997063,256340.740929669
845,0.002880584786726369,0.002387809105565042,0.00215762845686651,0.0006330266866654968,397999.331103688
846,0.029490417228546378,0.016741911715814482,0.02268066175631709,0.005792154523984041,10866.061138545938
847,0.10492283027204531,0.04407669196856135,0.08598225689857425,0.007717416544272985,374.23662907219807
848,0.0022723226766129295,0.0017699608859706069,0.0016566769469347983,0.0004693598461904359,642144.0468227437
849,0.0020274073487504237,0.001620054409292782,0.0014339364670610797,0.00042860904940036,745821.9397993307
850,0.0707030646959738,0.029011912260698526,0.059268930657707816,0.005763033172084611,1715.808985610004
851,0.0018823278918620164,0.0013763981369073433,0.001369620822451531,0.00034717273138021136,872910.9698996774
852,0.007458168696704911,0.006517809828324137,0.00576079087624718,0.0022313248614345923,92882.92250172878
853,0.09961570411916791,0.044051022172836456,0.08002625059923509,0.007603004462890986,318.4241601504653
854,0.0034157720369729803,0.002846907765670269,0.002362533969308973,0.0008210006276496962,311043.67892978055
855,0.07603169245843795,0.0,0.07321146429337612,0.003286753347640644,72.73165113001458
856,0.002761984404830055,0.002089818519445247,0.0017125819923210026,0.0006168079938671966,448166.053511709
857,0.0030742949358770998,0.002442830043283612,0.002337406103690271,0.0006725970183650556,384621.5384615481
858,0.003007704896263165,0.002596775042112215,0.002500435906286928,0.0007957420913795391,346001.63921852264
859,0.0020505000787564556,0.0014838561069047663,0.001370033918504283,0.00037406661289050294,869566.5217391406
860,0.02389454908030531,0.015496778660739712,0.018848017887701896,0.005348859137099703,15359.346765108941
861,0.006040419926120328,0.005169584722935499,0.004518404897821129,0.0015867105172306605,128296.97978942248
862,0.09634678362713221,0.04731390294098646,0.08204887014432985,0.007254557438644196,460.6028844202398
863,0.0020641035124984264,0.0017110325803825087,0.001597418379494926,0.0004220601646310005,688966.3210702362
864,0.001804323148702528,0.0014933029800469476,0.0014076668209175743,0.0003940938560826777,819399.7993311216
865,0.0033187938932383184,0.002972691789413571,0.002633689666014232,0.0009059370518118632,294321.4381271064
866,0.06824358633450991,0.02893633941982069,0.05617040142893837,0.005453881665857016,1925.613572129198
867,0.0023129765360812445,0.0016741853975567188,0.0015226116210975674,0.0004589914588045692,648832.9431438091
868,0.04311004076158892,0.0,0.04116423284059026,0.0024727570034563605,39.01057617190993
869,0.0985113924753982,0.03970638342977321,0.07865476358286487,0.007683489680741671,225.27106426459807
870,0.0017264348081240852,0.0014952313304333617,0.0012685109895174615,0.0003272024469673971,956522.1739130868
871,0.001772884439479508,0.0012940839002138307,0.0012017327506096023,0.0003138339525704438,993311.1036789861
872,0.07305156263715727,0.03142558375895744,0.059697338295790575,0.006102903729576151,1638.433645577984
873,0.06837399145225999,0.033324736429665214,0.058645701395609005,0.0062480670584029886,1300.8537010905704
874,0.0017789394056882666,0.0014694898333550465,0.001275151555294617,0.00032301159271619964,986622.2073579287
875,0.0020106589095712536,0.0014954675774289047,0.0014877238908983538,0.00036898397032829024,806022.0066889658
876,0.003331428282563379,0.002644143599635966,0.002437218527851963,0.0009607820528234761,307699.2307692474
877,0.025307203498748397,0.0,0.02435490092928692,0.0009523025694615956,28.242413260784353
878,0.002322793846887723,0.0017498967123935367,0.001503270806817461,0.00047783500707946713,598666.2207357829
879,0.0,0.0,0.0,0.0,10.0
880,0.0027435077780224755,0.0021270259129161184,0.0020367743277071625,0.0006008395313366522,464888.2943143814
881,0.00396341614770231,0.0035207515712339585,0.0029270023963137,0.0009999963365272021,228411.22073040198
882,0.0,0.0,0.0,0.0,12.02708334768512
883,0.003574927313281714,0.002990172444748715,0.0026296593802030655,0.000888766299058253,294400.0475100196
884,0.0021108512827333597,0.0017300569461163938,0.0015246197769375382,0.0004497019126290857,648832.9431438146
885,0.001973214119102929,0.0014937286196133668,0.0012763529630783086,0.0003886801612346089,899666.5551839671
886,0.004936541650233651,0.004047756114516826,0.0037719722395124964,0.0013040882908549284,185582.52277556353
887,0.0034887025760142057,0.002708338955033318,0.0020816344070387904,0.0006664941318121351,338110.078248083
888,0.0675069259030805,0.02701390378092691,0.05789190017780107,0.0054747597638165665,2063.6177678638574
889,0.07821607728913348,0.03251553030305879,0.06625854943718211,0.0065207545089588015,1081.6036303107105
890,0.0,0.0,0.0,0.0,21.41220154815729
891,0.095943064440631,0.04397685919156059,0.07940291739697349,0.007492976250316039,252.81661443315005
892,0.0038113041738188375,0.003382570101342068,0.0031531427702808784,0.0011455941076535584,250843.61204015263
893,0.0017844648765870808,0.0013438946224760004,0.0014206459851126203,0.00035589097800415247,869566.5217391396
894,0.0,0.0,0.0,0.0,15.863565335085905
895,0.021489025456836112,0.015683710696038317,0.018291460526042996,0.005457089135049981,17639.77275314044
896,0.09306977068810031,0.0402111423773842,0.07556767335540121,0.007660875742990419,651.0693555481454
897,0.007820263076418569,0.006843971320879333,0.006000905111884583,0.0023305261041631606,88694.31656015018
898,0.0016773599816299583,0.0013221500740701444,0.0011807500790156236,0.0003330331742643348,969899.9665552408
899,0.07638867654330725,0.0176560256043273,0.0708576282134529,0.0051847891204616385,77.9441575040495
900,0.0023685802884688156,0.0019049984256278528,0.001684217435573283,0.0005076990018699183,645088.4089267715
901,0.10118334008602937,0.04455325822732453,0.0834919596622095,0.007510799727296282,277.259075986048
902,0.01264938146267315,0.011065871338151376,0.009885729078985973,0.0037705401967128463,44390.96531392128
903,0.04903351944417989,0.02358585503108045,0.03893827635505243,0.005221526594307603,4317.879727332023
904,0.002773770999000917,0.0022760002651438117,0.00191511374747275,0.0005659595519326717,461543.84615384706
905,0.0035996214100976597,0.0030614044598305714,0.0025815048059306582,0.0008522632480771926,297665.8862876429
906,0.004292887369649338,0.0037176036769704006,0.003377329577518845,0.001241573365201685,220743.57859533516
907,0.00940923983431958,0.008161490306064154,0.006877265307447265,0.0027511817305075287,70243.4113712386
908,0.002937771273381272,0.002541601591589679,0.0023463677487218417,0.0007858514405960574,344488.1605351302
909,0.0025744178706184357,0.0021398030264330437,0.0018380784763710495,0.0006113871479986572,474921.6387959875
910,0.045177986353509406,0.022759541753624345,0.034889116524185734,0.0051928978692262606,5193.149936590208
911,0.0027966423379704964,0.002294083560136593,0.0019047429825012699,0.0006224031335607794,418066.0200668968
912,0.0790642655109502,0.03438131029727367,0.06611184762935533,0.006299438311810409,1081.6036303107098
913,0.01196986593170854,0.011370440597030669,0.009967495534821073,0.003882698466833287,48682.71040122269
914,0.0022331869083731556,0.0018699864695868851,0.0016935276961147,0.0005297448109602709,571910.635451501
915,0.0019403002152452707,0.0015352788374774484,0.001382298089698774,0.00040134849165231553,832777.5919732518
916,0.08740878446623064,0.021400855364864642,0.08059439624227178,0.005985976605721051,98.17117022752196
917,0.027497256406774015,0.015637041859433654,0.02181676171684808,0.005732925473035645,12479.36205471311
918,0.08042097927465558,0.03412675780932595,0.06637537708671978,0.00649780209546358,1106.848488549413
919,0.0071963280369094105,0.006498452961295021,0.005842773781721356,0.002312828741675685,93654.54849498664
920,0.002013922043365405,0.0016200308810435035,0.0013216518470756055,0.00039827121314813104,799333.1103679047
921,0.0020259845326985712,0.0016482885603219864,0.001496783422220408,0.00045073493395723533,745821.9397993342
922,0.002401443966427263,0.0018214422590344774,0.0017446160189209944,0.0004418554893368332,598666.2207357812
923,0.02602220359896037,0.0171738605221207,0.020338622875954462,0.0062052831230133354,13685.874245025187
924,0.0022012596695183263,0.0018182347449584094,0.0016715433474756112,0.0004968426895915644,558532.8428093607
925,0.024171281731710393,0.015648229710596106,0.018797239211621502,0.005490834009909097,15717.837177731599
926,0.0019221188731021056,0.001524295764233495,0.00126265052510076,0.00036894542242746944,879599.8662207501
927,0.010456223740554289,0.00973432621844173,0.008674269578073792,0.0033440821972412294,56865.61872909724
928,0.0026475101455139282,0.002262348523845518,0.0017847411499207855,0.0005771067249705547,528432.809364544
929,0.09293909728158499,0.034910401734520737,0.07756837793220392,0.006840224160450677,210.20608831301578
930,0.0183454267747895,0.014649328378965735,0.01501071215203404,0.005077670631624654,23809.677173803448
931,0.0016940819244685885,0.0013390298273324784,0.0011431635847287858,0.0003178938485609733,956522.1739130942
932,0.002519305577720205,0.0022771314804080115,0.0019894444562275717,0.0006140201151798121,431443.81270903716
933,0.0021365930586794667,0.001730766426409838,0.0013172921500084896,0.0004480670007969871,682277.4247491623
934,0.002436829943102486,0.0020527621234810852,0.001675140846854297,0.0005473978780466183,575255.0836120341
935,0.038374136414578236,0.021439900710759758,0.029352207155983252,0.005545379427216534,7687.259521663734
936,0.006891359224827799,0.006256076145166701,0.005584212896984461,0.002089373069290749,97269.3361542657
