,loss_train,loss_val
0,507.5602890625,104.86843359375
1,48.850498046875,72.5765078125
2,102.09860546875,93.66222265625
3,60.292162109375,17.1173857421875
4,12.12834619140625,14.31058984375
5,18.698532470703125,22.8875869140625
6,19.78800341796875,12.44116162109375
7,8.19177587890625,4.34097412109375
8,4.778686401367188,6.144338623046875
9,6.248464111328125,5.474309326171875
10,4.385925476074219,2.917321044921875
11,2.67939306640625,2.8198021240234374
12,2.762041748046875,2.6935723876953124
13,2.3637586059570315,2.0381581420898436
14,1.944887481689453,2.051074890136719
15,1.9482181396484375,1.8115489501953126
16,1.6881185913085937,1.6891624755859376
17,1.6418089294433593,1.7076826171875
18,1.6003058471679688,1.585531982421875
19,1.5133834228515626,1.5663426513671874
20,1.5077405395507812,1.5451443481445313
21,1.4737367858886719,1.50844287109375
22,1.4487857666015624,1.4959246215820312
23,1.427075897216797,1.4733075561523437
24,1.4085279541015625,1.4545715942382813
25,1.3994463195800781,1.4410975952148437
26,1.3857382507324219,1.4324160766601564
27,1.3719488525390624,1.4203961791992188
28,1.3631086730957032,1.4099545288085937
29,1.358295196533203,1.407502197265625
30,1.3521095275878907,1.4028712768554688
31,1.3538143615722655,1.398469482421875
32,1.348727813720703,1.3998846435546874
33,1.346520233154297,1.39735400390625
34,1.3429475708007812,1.3937129516601563
35,1.3444107055664063,1.3923853759765625
36,1.3413516235351564,1.3913150024414063
37,1.3378086242675782,1.3920157470703125
38,1.338025634765625,1.38908203125
39,1.3342275085449218,1.3915272216796875
40,1.3376394348144531,1.385220458984375
41,1.3350099182128907,1.3866329345703126
42,1.3313596496582032,1.3869733276367187
43,1.3312449951171874,1.3852472534179687
44,1.332050750732422,1.3831002197265625
45,1.3294139709472657,1.3829115600585937
46,1.333475830078125,1.3815384521484375
47,1.32964453125,1.3829719848632813
48,1.3253828125,1.381513427734375
49,1.3263226928710938,1.3788016357421875
50,1.3276577758789063,1.379925537109375
51,1.3274928588867188,1.3786511840820312
52,1.324948486328125,1.3755789184570313
53,1.3254608459472657,1.3758642578125
54,1.3256332397460937,1.3751831665039063
55,1.3234110717773437,1.3754556884765625
56,1.3204334716796875,1.3728326416015626
57,1.3267479858398437,1.3711282958984374
58,1.3197810974121094,1.3724678955078125
59,1.31912353515625,1.3688074951171876
60,1.3188421325683595,1.3693110961914063
61,1.3184190979003907,1.3709857177734375
62,1.324850341796875,1.3710427856445313
63,1.3144228515625,1.3674717407226562
64,1.3174556274414062,1.369312255859375
65,1.315415283203125,1.3677821044921874
66,1.3171044921875,1.3684583129882812
67,1.3209905395507813,1.366337646484375
68,1.3161494140625,1.36680615234375
69,1.3149210510253906,1.3676463623046875
70,1.315339385986328,1.364908935546875
71,1.315619140625,1.3677022094726563
72,1.3190829467773437,1.3677991333007813
73,1.3220481872558594,1.3680872802734374
